RSI,EMA20,EMA50,MACD,Signal,volume,Target
40.54229756435157,64423.09825163175,64902.27066369504,-300.4437874715877,-320.3937045900136,984.80789,0
38.46879268683375,64365.33746576206,64859.695735707,-312.8218821538394,-318.87934010277877,998.41474,0
26.059684268146455,64175.25199283234,64762.03864803222,-434.39865853277297,-341.98320378877764,2793.66043,1
31.312207216728822,64033.608945895925,64680.70379908978,-499.28851286347344,-373.4442656037168,1271.71361,0
30.707509203676537,63897.64618914393,64599.34286579215,-550.9795552836658,-408.9513235397066,1003.68212,1
32.47025851983048,63784.434171130226,64525.20863576108,-576.9891235013783,-442.55888353204097,727.06223,1
36.55503639436697,63705.03948816544,64463.466728476335,-571.4971427773489,-468.34653538110257,577.63764,1
38.78423186953268,63646.0833464354,64409.448425398834,-549.8955380189,-484.6563359086621,684.93429,0
37.578222212671385,63581.82017058441,64353.05123224594,-535.8528500968241,-494.89563874629454,466.34172,0
36.66318967084992,63515.53729719542,64295.51392902061,-525.5622786468011,-501.0289667263959,290.36064,1
38.035062420942424,63462.43945936728,64243.062794549216,-505.75419812445034,-501.9740130060068,507.48754,1
39.25236024408106,63420.30236799897,64195.09954770415,-479.5263948875727,-497.48448938232,786.22825,1
39.29089748629691,63382.35547580859,64149.09015367654,-453.3644818685061,-488.66048787955725,542.43308,0
39.0633377120931,63346.51209716016,64104.26308882648,-428.9658949519362,-476.7215692940331,304.818,0
35.790965217491944,63291.94046885919,64052.07669318623,-423.50790355061326,-466.0788361453491,835.4402,0
31.821147178927006,63211.9470908726,63989.32897972795,-440.05212221281545,-460.8734933588424,390.96231,1
38.39453765359413,63166.92355840854,63940.304313856264,-425.08953430186375,-453.71670154744675,361.83315,1
41.661226329246254,63140.93845760773,63899.27590939131,-396.1672841231775,-442.2068180625929,252.94439,0
37.96457594148123,63092.27669974032,63849.49999137597,-390.0596831669609,-431.7773910834665,636.21109,0
37.61074618471576,63045.77320452696,63800.6564623024,-382.9034752022053,-422.0026079072142,431.84041,0
34.7408813255292,62983.31861361963,63745.33660103564,-390.0036145437553,-415.6028092345225,921.6732,1
38.14355490778198,62940.454936132046,63697.80379315189,-379.6945657139877,-408.4211605304156,761.99981,1
40.313550256929446,62910.50684697661,63655.77227185182,-359.89181160846056,-398.7152907460246,1001.15104,1
44.89289815036919,62902.840480597886,63623.38943766156,-324.00120013993,-383.7724726248057,630.52118,1
52.24266217884948,62932.09376815999,63607.178087165026,-261.87686123848107,-359.3933503475408,1078.35943,0
52.11521004436007,62957.94483785904,63591.34875041346,-210.73571980585984,-329.66182423920463,665.42698,1
52.31812628705104,62982.33199615818,63576.551152358035,-167.43031589362363,-297.21552257008847,527.206,0
47.330073284715034,62981.34704414311,63552.84287187341,-150.89998159322568,-267.95241437471594,1021.4111,1
51.93853689683659,63001.98161136758,63538.92785729014,-118.19912159612431,-238.0017558189976,840.75861,0
50.10049278018561,63012.27002933257,63522.10754916111,-98.2517341727944,-210.05175148975695,341.96414,0
48.25295414770121,63013.15859796756,63502.47980213519,-88.55641087335243,-185.75268336647608,283.46164,1
53.06818675517122,63035.7158743516,63492.57902558087,-61.730429247021675,-160.9482325425852,217.92541,0
49.303706942071535,63039.55055298478,63476.24180889143,-53.892176642380946,-139.53702136254435,181.69443,1
54.12285600026212,63065.81050031956,63469.92958109177,-28.047480993249337,-117.23911328868536,541.93138,1
58.21018678174352,63111.34378600341,63472.830773990136,10.759132190469243,-91.63946419285443,689.22877,0
57.87260213298008,63151.21675876499,63475.07309657876,39.93173075673258,-65.32522520293705,640.14667,1
58.91144850188718,63192.65135316832,63479.434151614885,66.82146774447756,-38.89588661345413,348.64849,0
52.78981365092564,63206.73884334277,63473.98849861038,67.52662956969289,-17.61138337682473,358.87789,1
55.54763015354979,63232.45800111965,63474.098361409975,78.17612524962169,1.546118348464554,268.88477,1
57.63595510215772,63265.893429584445,63478.38979821743,94.1437230017109,20.065639279113825,228.62975,1
59.452877104459475,63305.14834105259,63486.220394365766,113.12273864221788,38.67705915173464,477.24749,1
60.72948447902897,63347.00183238091,63496.35332007691,132.01122396007122,57.34389211340196,191.88822,0
58.08348719760148,63376.35499120178,63502.58299379939,138.1738694488813,73.50988758049783,448.4829,0
51.6519919408745,63380.31832537304,63499.264837179806,122.50239375550882,83.30838881550004,547.04803,1
58.40844965379374,63414.68419914704,63508.75092199629,134.6096718446861,93.56864542133724,349.02093,0
56.65510759166814,63439.44760875208,63515.25872897683,137.25976525535953,102.3068693881417,270.1692,1
56.93372246385555,63463.11926506141,63522.032896467936,138.83280407847633,109.61205632620864,315.13807,0
55.97493816616666,63481.40219219842,63527.25082209665,135.85780254013662,114.86120556899424,292.10361,0
49.02357781723007,63473.4381738938,63522.1735349556,111.45256996690296,114.179478448576,412.69589,1
60.390381050761846,63518.815490665824,63538.94712182009,135.10530718198424,118.36464419525764,1101.98952,1
63.70739337151325,63579.8844915548,63563.30370527813,168.86029722591775,128.4637748013897,916.57166,0
60.4458170640835,63623.16311140672,63581.774540365266,183.35243703553715,139.44150724821918,403.42996,0
55.58073618057424,63643.30948174894,63591.69318584114,176.69388632186747,146.89198306294884,482.18112,0
54.89399311466784,63658.79334062999,63600.0930609062,167.165233924301,150.94663323521928,119.99479,1
57.45088642562273,63685.193974855705,63613.26588204713,168.17389390998142,154.3920853701717,173.41555,0
57.18232223947263,63708.126929631355,63625.52957294725,166.24912445249356,156.76349318663608,210.00109,1
58.96558059573403,63737.10531728551,63640.700962243434,169.739642690045,159.35872308731788,272.00511,1
63.83840569350768,63788.048620401176,63665.45817941036,191.2496539281201,165.73690925547834,446.43904,1
64.29569363038499,63836.61637083916,63690.26413315898,207.99681767387665,174.188890939158,247.09349,0
64.16093129067352,63880.17671647353,63713.94004950568,218.42759476614447,183.0366317045553,425.19081,0
62.54153429094549,63915.20750538081,63734.88357697605,220.44113699209993,190.51753276206423,486.06931,0
62.29307623997029,63946.25917153501,63754.741083761306,218.96808731736385,196.20764367312415,230.0633,1
66.24564728307375,63991.94877424597,63781.06496282949,230.05651748881792,202.97741843626292,409.22163,0
60.687831801187485,64019.012700508254,63800.47888585579,224.16606799363944,207.21514834773825,379.39058,0
59.980233546004406,64041.63530045985,63818.36402758693,215.43530479379115,208.85917963694885,166.55047,1
61.14957199509082,64066.57098613034,63837.38739905411,209.8819683290203,209.06373737536316,142.55901,0
56.86270400813842,64078.428035070305,63851.25730497356,194.1736623429024,206.08572236887105,302.97907,0
50.81810925108338,64072.29203173028,63857.639371445184,165.52853756924742,197.97428540894632,328.07237,1
56.328341147901405,64085.3270763274,63871.42449413361,156.7677299822608,189.73297432360923,221.03822,1
60.18842736894327,64112.056878581934,63890.81921985386,160.6279778274111,183.9119750243696,286.23088,0
53.96543481956671,64118.14669966937,63902.00277985959,146.66597283056765,176.46277458560922,438.27788,1
54.60394754413402,64125.94225208181,63913.688945355294,135.97020284352038,168.36426023719147,359.32606,0
52.8284480015916,64127.852513788304,63922.79918279234,121.73311578422728,159.03803134659864,161.65202,0
52.82742029745248,64129.57798866561,63931.55097954558,109.189037708893,149.0682326190575,189.32902,1
55.26507401802214,64138.57056117365,63943.01956858301,104.34135217739822,140.12285653072567,390.79222,0
52.32835696065529,64139.21241249045,63950.9525266778,93.07696776181548,130.71367877694362,236.79134,1
52.54061965231594,64140.37884939612,63958.8155648473,83.68148746171937,121.30724051389878,205.04149,1
54.740839442577105,64147.37229231077,63968.815346617994,80.3405101615208,113.1138944434232,270.92869,0
54.44915752203459,64153.06255018594,63978.16062714278,76.27369877063029,105.74585530886462,189.28721,0
41.6267692956854,64124.008973977754,63973.056288823456,43.57048530175234,93.31078130744216,420.72845,0
40.48349036072758,64093.91383359892,63966.58388534019,14.2616942899258,77.5009639039389,752.88497,0
40.29216681267327,64066.07346849426,63960.11353689548,-9.375696893584973,60.12563174443412,437.50041,0
29.026139125800142,63994.25599530433,63934.69692760546,-66.84458517817257,34.731588359912784,604.75792,1
47.782140327930286,63984.89923384677,63933.17979318956,-64.51981576947583,14.881307534035065,709.82748,1
61.204580311037105,64044.05168776613,63959.56489933899,-5.3257677624424105,10.83989247473957,1331.90666,0
53.89214483088133,64064.42676512174,63971.26784446296,13.350546405599744,11.342023260911605,370.38632,0
48.771496837661466,64055.81564463395,63971.37537997421,5.177168088193866,10.109052226368055,796.48727,1
50.99648952001509,64060.02558324025,63976.420267034046,8.766604812866717,9.840562743667787,327.45142,1
53.5437871645663,64077.90314674118,63987.06025656212,23.262868858546423,12.525023966643516,1091.63692,0
48.778466852738475,64069.52665657535,63987.1735798342,13.790792326144585,12.778177638543731,416.9007,1
52.671499320020935,64083.018403568174,63995.95853748776,23.86126464604604,14.994795040044194,352.4108,0
51.80519940799807,64090.920460371206,64002.62643797843,27.873614587319025,17.570558949499162,368.11506,0
51.390352691946646,64096.10803557395,64008.225009038106,29.05624072835053,19.867695305269436,200.06309,0
51.25774164228494,64100.212984566904,64013.36167535034,29.158682967296045,21.72589283767476,240.0862,1
60.46644246643476,64153.261271751006,64038.61102141503,70.22938634006277,31.42659153815237,1063.60877,1
66.87263628713697,64248.14781729853,64082.17804018307,140.8827364316603,53.31782051685395,1156.05989,1
71.23995034385607,64374.80040612725,64140.83772488177,228.8091761167452,88.4160916368322,1368.64481,0
59.463810624277805,64432.475605543696,64173.76134351386,247.41730776611803,120.21633486268938,1096.28772,0
57.02713349182554,64470.996976444294,64199.76874180744,247.7342507077483,145.71991803170118,593.12998,0
55.042804379248274,64494.68964535436,64220.16094801107,235.8116931753175,163.73827306042446,680.43904,0
53.04504645993878,64504.909679130134,64235.13502848123,214.3885874940679,173.86833594715316,523.74444,0
48.712425834455985,64488.63351921298,64239.01247834471,173.78280854158947,173.85123046604042,548.78709,1
50.93468217694341,64487.049374526025,64248.149243899825,150.99648248433368,169.28028086969908,579.92511,0
50.28511824247805,64481.978005523546,64255.42966570768,128.37589674164337,161.09940404408795,399.51938,0
48.318132241805955,64466.6058145213,64257.98418862111,100.15764982937252,148.91105320114488,263.4342,0
42.75910705922725,64419.4166893288,64246.73461259675,49.031585726261255,128.93515970616815,510.07647,1
43.73443543605865,64381.37795701177,64237.84345131845,12.316845067405666,105.61149677841566,434.17969,1
46.447489005329224,64359.81719920113,64234.59429636478,-5.820992714521708,83.32499887982819,679.20038,1
46.468289010649094,64340.40603737245,64231.51216709558,-19.884643481389503,62.68307040758465,540.18098,1
47.511901958182875,64327.415938575075,64230.43365073889,-26.84671011091268,44.777114303885185,319.7542,0
44.79566003936141,64302.4572777584,64223.959782082464,-43.0565718849175,27.21037706612465,236.76285,0
37.44198012279541,64237.74896559094,64200.39351611845,-90.55151690005005,3.657998272889712,408.1299,0
34.377704954946836,64157.96334982037,64169.0055350942,-144.52149926917627,-25.97790123552349,850.99416,0
29.05078347334951,64041.58684031367,64120.65276901208,-222.17215213080635,-65.21675141458006,1620.65692,0
28.537812942032204,63931.53380790285,64072.23618983514,-284.4646903884277,-109.0663392093496,1074.96381,0
23.97629119183391,63784.33915953115,64006.108888272975,-369.91685352031345,-161.23644207154237,4988.90507,1
23.97655289956829,63651.16400148056,63942.575206379915,-432.6501795806762,-215.51918957336915,613.23414,0
23.471944623728263,63525.14933467289,63879.25892377678,-481.4957178948607,-268.71449523766745,387.47153,1
28.4771115820118,63428.18844565642,63825.44720127573,-499.994692723405,-314.970534734815,456.80185,0
25.92304272783808,63316.60859368915,63763.923781617865,-528.7699614041994,-357.7304200686919,873.94501,1
31.701488452797577,63236.549680004464,63713.4165744956,-527.787622491378,-391.7418605532291,1294.09387,1
32.159716840997405,63165.79542476594,63665.58180686832,-519.5961304942539,-417.3127145414341,1302.27666,0
32.082972863219,63101.22347955014,63619.393892873486,-507.722840405404,-435.3947397142281,630.16435,1
34.11845217536492,63049.487910069176,63577.77060295688,-487.03359215452656,-445.7225102022878,728.22737,0
31.245988363163978,62983.63382339592,63529.93724597818,-481.2266473180353,-452.8233376254373,533.28034,0
29.68441582241458,62913.00107831059,63479.42951084179,-480.4489367217247,-458.3484574446948,492.79838,1
34.15864931288051,62863.04764228101,63436.64756924015,-462.67780805826624,-459.2143275674091,707.45732,1
36.596742675433084,62825.68120015901,63398.7672724072,-436.92381485403894,-454.7562250247351,373.02429,1
40.332468680286496,62804.16584776291,63367.434046038295,-401.47081374128175,-444.0991427680444,367.76027,0
40.139675689012016,62783.76910035692,63336.946436389735,-369.8984531687093,-429.2590048481774,430.92568,1
44.37670482467829,62779.0834717515,63313.32383104112,-329.41425667260046,-409.290055213062,311.98359,1
51.519511635983434,62801.45647444184,63301.58564158853,-271.6511482306596,-381.7622738165816,799.18478,0
49.514740755010855,62813.90728639976,63287.09953799682,-229.8255658532944,-351.37493222392413,599.06927,0
42.877589042451206,62796.39230674264,63261.330928663614,-218.54346494962377,-324.8086387690641,593.50541,1
45.47642949237506,62790.04827752905,63240.48579420622,-199.25403016812197,-299.6977170488757,770.64134,1
45.86558999602444,62785.70272728819,63221.032233649115,-180.70266069351783,-275.89870577780414,650.06924,1
49.70952082518086,62795.63580087979,63208.05057742758,-152.49560300608573,-251.2180852234605,366.0273,0
46.99419456208999,62794.14667698648,63191.26428027356,-137.43314353010646,-228.46109688478967,219.5109,0
44.11571474519967,62781.17937441634,63170.35156340009,-133.79887307422177,-209.5286521226761,589.75592,1
48.100375712894035,62782.97181494811,63155.82797267852,-118.0983036506732,-191.2425824282755,475.30761,0
45.20854600508423,62773.32688019115,63137.23471884799,-113.88847514332883,-175.7717609712862,493.71643,0
40.04286761243255,62742.15193922056,63110.12708281474,-128.0953790177009,-166.23648458056914,530.71886,1
51.96046538620937,62759.20318310431,63102.71778544946,-99.85867545469227,-152.96092275539377,815.18681,0
45.72232651009341,62745.784784713425,63083.721401706345,-100.75927892578328,-142.52059398947168,517.25346,0
29.56460977546118,62611.7109956931,63015.2621310512,-202.4488197772007,-154.50623914701748,2775.24015,0
27.71193085739448,62468.98613896043,62940.66753767664,-297.75454187130526,-183.15589969187505,2839.40106,0
22.0114270226821,62257.6541257261,62835.15116365011,-437.8823350576131,-234.10118676502267,3237.99155,0
19.96199312498564,62028.353732799806,62718.08641213442,-574.5877874393846,-302.19850689989505,4274.39737,0
17.954647524723924,61778.415282056965,62588.12223910954,-710.723537454287,-383.90351301077345,3790.1806,1
21.681697795011857,61570.94620757535,62470.94058267387,-793.6486574095034,-465.85254189051943,1583.51728,1
28.11126590043726,61417.360854472936,62372.405657863135,-820.9909176888395,-536.8802170501835,1195.52715,1
42.312497248948105,61373.42172547551,62316.860337946935,-753.4682906405797,-580.1978317682629,1821.39287,1
44.14658589901007,61348.33394209689,62269.53248155686,-679.6945140000316,-600.0971682146167,801.00882,0
41.94558987577766,61303.158328563855,62214.80532541738,-632.9757486662638,-606.6728843049461,523.65642,1
44.520369937963615,61281.71372584349,62170.22433226376,-572.8858242746646,-599.9154722988899,416.02483,0
42.09590060772124,61238.883847191726,62117.74494668479,-538.901344204045,-587.7126466799209,766.62145,1
43.391521307074825,61209.27586174489,62071.08828210892,-498.4758815367022,-569.8652936512772,615.84376,0
42.03140447285315,61170.20958919776,62021.20560437916,-471.407090198627,-550.1736529607472,580.03112,1
43.28724021120297,61142.918199750355,61976.59558067802,-438.0808623388948,-527.7550948363768,479.47033,1
49.84536268973989,61163.36694263127,61952.32242065143,-369.167824986238,-496.037640866349,536.03927,1
52.84811330307415,61204.95199571401,61938.50624729255,-291.6339316189333,-455.1568990168659,1223.4059,1
54.44818756529012,61255.15275802696,61930.41031602617,-217.03063702496,-407.53164661848473,539.2877,1
56.59800480234404,61317.61820964344,61929.65069578985,-141.82987189263804,-354.39129167331544,937.71339,0
53.575162010283925,61355.211713486926,61921.129099876525,-97.14551320614557,-302.94213597988147,337.43778,1
53.9344124592837,61391.79059791674,61913.99815478333,-58.88026907051244,-254.1297625980077,327.48572,0
47.09655590327196,61380.18577906753,61888.74097224281,-65.67040236515459,-216.43789055143708,686.26895,1
47.28165781742474,61370.835704870624,61864.94760078231,-69.2790777114933,-187.00612798344832,605.95603,0
46.72733975492717,61358.75706631152,61840.597106633984,-74.34822132800764,-164.4745466523602,1124.99959,0
23.58276751894246,61066.51067904376,61701.36467107971,-313.10645953094354,-194.2009292280769,6396.00513,1
37.01846691900457,60914.60490008721,61613.91899770404,-402.3624414901569,-235.8332316804929,6002.27451,1
37.87962403836492,60785.40348103128,61533.29433112741,-460.8075277375101,-280.82809089189635,2456.01373,0
36.36080005103825,60645.14029236163,61446.209847553786,-520.918549410082,-328.8461825955335,1765.10919,1
40.1859849548267,60552.842169279575,61376.790245688935,-533.0909048582835,-369.6951270480835,1062.87634,0
39.05000513477165,60453.78196268152,61303.68905958349,-549.5793211797136,-405.6719658744096,978.75101,0
37.69577815419108,60345.80272814042,61225.89733175669,-571.6074613611199,-438.8590649717517,917.28893,1
39.30284310177356,60261.11865879371,61156.51390698192,-571.4534690660876,-465.37794579061887,539.40098,1
47.38273191046638,60256.42831033717,61119.469047884595,-504.57266633845575,-473.2168899001863,617.22274,0
44.34727778724457,60217.841804590775,61069.73575188912,-475.1888731320359,-473.61128654655624,431.60976,0
43.86663323500605,60177.475918439275,61019.70689887386,-451.32067192322575,-469.1531636218902,458.89363,0
42.76063471609016,60128.867735730775,60966.66309891803,-437.60113340437965,-462.8427575783881,875.61527,0
40.70874665414022,60062.45176089928,60906.46062445066,-440.65880398471927,-458.4059668596544,833.71293,0
34.18814750427376,59919.55064081363,60814.5205999624,-507.39528316891665,-468.2038301215068,2633.6835,1
49.07875094997488,59930.642008355186,60783.990772512894,-436.313775029259,-461.82581910305726,1886.07235,0
48.15893959123048,59929.67324565469,60750.12721280651,-384.8677640932874,-446.4342081011033,843.9784,1
48.45454937957939,59931.9234127352,60718.8790868141,-337.55618556404806,-424.65860359369225,883.13649,1
51.79693082785292,59969.264040093745,60703.39363242924,-267.07040539938316,-393.14096395483045,1504.97927,1
53.61442911300909,60022.8579410372,60696.67231351045,-192.21037358490867,-352.9548458808461,2153.07079,0
50.77619835682941,60044.07813712889,60678.98594827475,-154.21005950137624,-313.2058886049522,803.85464,0
46.098314426041306,60014.73831454519,60642.0064993228,-163.3369922336351,-283.2321093306888,832.22202,0
42.59308755255211,59947.93085601707,60589.89879346701,-202.34997950553952,-267.0556833656589,1050.97441,1
43.68372204879104,59897.00791734878,60543.75531137027,-222.634115066081,-258.17136970574336,1048.3329,0
41.73461066102266,59829.19954426795,60490.47157366947,-254.19468719965516,-257.37603320452575,1710.35381,1
51.78810858451433,59862.17387338528,60478.11700215302,-197.01776009975583,-245.30437858357175,2730.33879,0
46.66853841445004,59836.32207592002,60443.31751187251,-196.6185407468438,-235.5672110162262,1745.27867,1
52.982854501197465,59883.17902107049,60438.80780552457,-135.22600660143507,-215.498970133268,1582.87088,0
50.48204747827712,59898.28101906378,60423.23691119027,-108.44569060031064,-194.08831422667652,1128.46917,0
50.3233390489436,59910.25139820056,60407.57938526125,-87.64646079202066,-172.79994353974536,546.63522,0
47.1288321138108,59887.18078884813,60378.576664270615,-98.74761737194784,-157.98947830618587,504.21141,1
47.96783260978119,59874.30357086259,60354.00385390706,-99.62211193033,-146.3160050310147,708.47753,0
47.638443921137814,59859.41751649472,60329.06252630286,-101.88182006660644,-137.42916803813307,454.05927,1
49.8304187886309,59865.063467304746,60312.96987821256,-86.48094387631863,-127.23952320577018,287.90036,1
51.2464255399697,59882.485994228104,60302.57890259638,-63.11466260044108,-114.41455108470436,335.92054,1
51.80463709705764,59902.941613825424,60294.5275730828,-40.158121286287496,-99.563265125021,319.40861,0
51.31407459678119,59917.81098393729,60285.29394276583,-24.761878133751452,-84.6029877267671,360.77885,0
49.80446650963552,59920.45089022898,60271.96986657893,-21.474429759160557,-71.9772761332458,245.35114,1
54.20629669763462,59955.64699592146,60272.677322791526,8.82581531789765,-55.81665784301711,695.38686,1
54.40280438994975,59988.98823440513,60273.97350621147,33.71876157123188,-37.909573960167315,438.61125,0
53.37136446782582,60012.893164461784,60272.64081969338,47.593306224742264,-20.8089979231854,303.30454,0
53.31787688121477,60034.213815465424,60271.23372872501,57.66363828974136,-5.114470680600051,444.9193,1
55.31647337332035,60066.25249970681,60275.13122955932,75.5746547134404,11.023354398208038,581.81791,1
57.89022876602109,60112.139880687115,60285.83471075308,102.90180826803407,29.39904517217325,825.68653,0
56.0851565295971,60144.88846347882,60292.507859351,115.79468574507337,46.67817328675327,470.55782,0
55.25130470174571,60170.57718124274,60297.296570749,121.27537680834212,61.59761399107104,307.96541,1
55.34909187074495,60194.35840207677,60302.119450327475,124.63881992847018,74.20585517855088,137.8511,0
54.075824930694466,60210.48141140279,60304.53241305973,121.3361178724008,83.63190771732086,275.39332,1
55.37122228234974,60231.387943650145,60309.4527105868,122.6586605022967,91.43725827431604,349.0457,1
58.38799185873563,60265.38432996918,60320.38985919125,134.92892996443695,100.13559261234025,434.13389,1
58.82618529079641,60298.347727114975,60331.80594314453,144.8514609679478,109.07876628346176,306.64293,1
62.97201263156794,60349.939372151646,60351.73747478592,169.20750137277355,121.10451330132412,606.25294,0
62.02824941636731,60393.56324147054,60369.62973067667,183.803287999086,133.6442682408765,239.6938,0
54.29259585065553,60406.069599425726,60375.71797653249,170.55983549264056,141.02738169122932,548.67896,1
55.26830699119323,60421.763923289946,60383.370604903765,161.9081295631695,145.20353126561736,229.00634,0
46.15515229558736,60398.35307345281,60375.23646353499,121.78182856927742,140.51919072634936,414.61342,1
48.99991969254615,60388.98611407635,60372.286013984594,98.85174284962704,132.1857011510049,220.12001,0
46.929669689090936,60371.35124606908,60365.67950363226,72.08758175474941,120.1660772717538,280.50282,1
47.5531733969777,60357.78922263393,60360.31756231335,52.30167113335483,106.59319604407402,377.17485,0
43.20383542836604,60326.47596333546,60347.32471673244,20.25343151677953,89.32524313861512,493.73947,1
46.29894215663195,60309.287776351135,60339.42962980176,4.24693687112449,72.309581885117,462.24707,1
48.27642586309016,60300.99560717484,60334.8331737311,-2.2619342828329536,57.39527865152701,267.56528,0
46.53861613836762,60286.65793030104,60327.60246103576,-13.060942346106458,43.30403445200032,403.64282,1
47.85096069229633,60278.122889319995,60322.48236452456,-17.65627980483987,31.11197160063228,255.71231,0
46.17315924822058,60264.30166176571,60315.05168356281,-26.16400824339507,19.65677563182681,191.50597,0
42.56347035352714,60238.09864635945,60302.272009697605,-44.00506034489808,6.924408436481833,345.08439,1
43.01875184461896,60215.69115622998,60290.528793631034,-56.39272156009247,-5.739017562833029,217.95005,1
49.83222441231531,60216.10056992236,60287.76256642982,-48.1313994744487,-14.217493945156164,361.83587,1
53.93010101616039,60230.757658501185,60290.987563824725,-29.14373801733018,-17.20274275959097,491.6084,0
50.62980213493653,60233.43216721536,60289.72687504729,-22.80270709773322,-18.32273562721942,222.4062,0
48.00758234694117,60227.07767509961,60284.90268386896,-24.92420472941012,-19.64302944765756,181.18756,1
52.995746876484176,60238.022658423455,60287.14179430548,-12.319062364149431,-18.178236030955937,225.05378,0
51.52315324536925,60243.30716714503,60287.39152786213,-6.170998546767805,-15.77678853411831,212.9354,0
45.32401500617448,60226.98077027407,60278.940095396945,-18.963700700704067,-16.414170967435464,369.88204,0
44.31666963288209,60208.50641120035,60269.295385773534,-31.871900955775345,-19.50571696510344,318.13606,0
40.731005421513814,60178.17246727651,60254.42105691967,-53.02935812478245,-26.210445197039245,467.03244,0
36.31872295469777,60131.73889896446,60232.31121155027,-84.90634755206702,-37.9496256680448,567.70369,0
34.22391525031726,60079.7647181107,60206.96606599929,-117.25856037912308,-53.81141261026046,519.06441,1
35.31661312154988,60035.44998305254,60183.73053399932,-138.9999401110981,-70.849118110428,272.01169,0
32.59712874848502,59982.72046085706,60156.20345423464,-165.03310155226063,-89.68591479879453,301.99561,1
39.352713103671455,59951.98517887067,60136.744495245046,-169.33255166653544,-105.61524217234272,227.14803,0
34.83638531419719,59903.79135231157,60109.65451503936,-187.8465647000412,-122.06150667788242,531.65984,0
28.582488457282665,59824.097890186655,60068.76649484174,-230.43997588354975,-143.73720051901591,983.67622,1
43.32828919239046,59800.56571016888,60049.48192641657,-220.50102480643545,-159.08996537649983,510.09283,1
45.46808064160205,59787.84611872422,60034.48302734141,-203.02177795334865,-167.8763278918696,549.31747,0
41.2545788799414,59754.80839313144,60011.207222347635,-205.04684918864223,-175.31043215122415,647.05387,1
48.45665276726527,59755.06092711893,60001.25635088302,-179.04806626257778,-176.0579589734949,1223.86338,1
54.053185602451755,59783.09893405998,60003.14669006408,-133.34476834315137,-167.5153208474262,780.88525,0
49.68659126030733,59787.56570224474,59996.35662378706,-113.52452332544637,-156.71716134303026,361.46912,1
54.5966136603602,59817.58801631667,60000.53087383463,-74.94029120814957,-140.36178731605412,496.75535,0
54.02817702091618,59842.1501100008,60003.470447409745,-46.03503480618383,-121.49643681408008,683.16036,0
52.95225389051167,59859.65962333406,60004.35395927603,-26.811770846747095,-102.55950362061348,536.94262,0
49.00259000599192,59857.787278254626,59997.90870597109,-26.282868646652787,-87.30417662582136,550.67382,1
53.37228656932079,59876.75991842085,60000.226011619285,-8.258425399893895,-71.49502638063586,747.08903,1
53.97894794540418,59896.87802142839,60003.668128810685,8.43033697748615,-55.50995370901146,441.90219,0
50.94085641930957,59902.51344795902,60001.80075121027,10.883580014153267,-42.23124696437852,515.67042,0
50.77130381944171,59906.91978624864,59999.72150606477,12.10166410254169,-31.36466475099448,2600.10754,0
42.960051947101725,59875.78456851067,59983.261839160274,-16.50025479233591,-28.391782759262767,2144.2543,0
40.93112260421798,59837.10699055727,59963.12098272262,-47.52238207701157,-32.21790262281253,1999.07246,1
49.22509344322745,59835.85965812325,59957.66565006683,-43.019463202304905,-34.37821473871101,1368.0568,1
50.67434927748136,59841.28826211151,59955.124252024994,-33.5089773238069,-34.20436725573019,663.03532,1
59.984400424500855,59895.83128476756,59973.1189872397,15.895750670155394,-24.184343670553076,1795.75633,0
57.32389582234938,59933.847352884935,59985.74177205383,44.929930714773946,-10.361488793487672,525.48841,1
59.57143197043634,59981.4323668959,60003.300526090934,78.21312099799252,7.353433164808367,501.01522,0
56.3959668592948,60011.391189096285,60014.77893683247,92.4305137156407,24.36884927497483,312.86249,1
59.50244377665922,60055.99393299188,60033.011919701785,117.17188392215758,42.92945620441138,294.76243,0
56.49640850133953,60084.21451080217,60045.53341304681,125.05709552075132,59.35498406767937,211.76202,0
54.358602220926606,60100.97598596387,60053.95210273125,122.46280722311349,71.9765486987662,252.18558,0
45.80243344639143,60075.93160634827,60045.483784977085,85.35488554008771,74.6522160670305,709.83194,1
47.93322147613893,60062.98002479129,60041.3448130172,63.440190369168704,72.40981092745814,341.19535,1
48.112111946881576,60052.0524033826,60037.69364387928,46.20970053019846,67.1697888480062,424.27619,0
42.09311211794581,60011.61693639378,60021.60683431538,6.595730422399356,55.05497716288484,381.85931,0
39.82693226341849,59962.130561499136,60000.8383310089,-35.3227445101802,36.97943282827183,774.8482,1
43.68603698347141,59932.60669849922,59987.163494498745,-54.98921068801428,18.58570412501461,807.92024,0
42.58161053192038,59900.16796530882,59971.666886871346,-74.5674481699316,-0.0449263339746294,708.76994,0
41.309904127831416,59864.34339718417,59954.11171483718,-94.48045533473488,-18.93203213412668,762.40668,0
37.543244233451325,59811.73164507139,59928.92772602003,-125.9239742777063,-40.330420562842605,879.64073,1
39.31444679609609,59770.134345540784,59907.20350147023,-144.09534696205083,-61.08340584268425,442.65865,0
38.54967490853881,59728.59869358452,59884.72532494198,-159.95673186332715,-80.85807104681284,300.40182,0
35.950763151494726,59677.560722766946,59857.587076905045,-181.83346667927253,-101.0531501733048,466.77156,0
25.658717136357424,59557.03113012247,59800.897387614656,-259.17924504869734,-132.6783691483833,2043.39825,1
34.11888321492168,59478.95007011081,59759.18298025722,-290.8838948247576,-164.31947428365817,2504.50868,0
